hour,minute,time_of_day,day_name,day_of_week,is_weekend,destination_type,distance_to_dest_miles,gas_level_pct,driver_fatigue_level,speed_mph,trip_duration_minutes,weather,traffic,heart_rate_bpm,last_break_minutes_ago,outside_temp_f,is_night_driving,suggestion_label,suggestion_name,norm_distance,norm_gas,norm_fatigue,norm_speed,norm_trip_min,norm_heart_rate,norm_last_break,norm_temp_f
10,29,morning,Sat,5,1,gym,56.98,13.3,3.75,53.4,55.0,rain,medium,85.4,17.6,92.7,0,4,refuel_soon,0.5565,0.1454,0.356,0.5689,0.2954,0.475,0.133,0.8334
2,10,night,Sun,6,1,school,10.15,63.2,3.41,48.8,5.6,clear,low,82.5,7.6,-8.3,1,0,no_action,0.0997,0.6093,0.3523,0.5217,0.0148,0.4034,0.0,0.0
7,35,morning,Mon,0,0,school,3.53,88.6,3.09,45.3,62.4,clear,medium,74.4,7.5,25.0,0,0,no_action,0.0009,0.8728,0.3299,0.4929,0.336,0.26,0.0446,0.2582
21,19,evening,Fri,4,0,grocery,0.3,40.5,4.78,28.2,23.5,clear,low,82.5,45.9,40.8,1,9,arrived_soon,0.0,0.4391,0.5099,0.3252,0.0947,0.451,0.2471,0.4772
15,11,afternoon,Sun,6,1,home,6.32,43.7,2.03,54.3,6.2,clear,low,77.2,32.7,75.8,0,0,no_action,0.0875,0.3942,0.2044,0.5998,0.0,0.3512,0.2462,0.706
22,43,night,Thu,3,0,school,5.85,14.2,6.32,73.2,49.3,clear,medium,83.5,16.5,19.1,1,4,refuel_soon,0.0504,0.1282,0.6104,0.8133,0.2582,0.3894,0.0929,0.2528
22,16,night,Sat,5,1,restaurant,10.36,72.4,3.68,71.7,20.0,clear,medium,76.6,11.6,44.7,1,0,no_action,0.0826,0.7463,0.3911,0.7848,0.0762,0.3487,0.0662,0.4107
11,54,morning,Sun,6,1,home,21.52,11.8,2.27,59.0,8.8,clear,high,65.2,6.9,39.6,0,4,refuel_soon,0.2573,0.1504,0.1947,0.6576,0.0369,0.1851,0.0222,0.4555
7,30,morning,Thu,3,0,gym,9.41,15.4,1.19,37.8,3.0,rain,medium,75.2,9.9,63.6,0,4,refuel_soon,0.1184,0.1747,0.0786,0.4026,0.0,0.3112,0.0,0.653
7,7,morning,Fri,4,0,gas_station,9.01,96.7,1.6,47.7,30.4,clear,medium,58.3,43.0,69.1,0,0,no_action,0.1161,0.9536,0.1142,0.573,0.1354,0.1136,0.2523,0.6615
4,35,night,Sun,6,1,hospital,8.78,38.9,4.05,86.6,19.5,clear,low,76.7,44.7,34.6,1,5,speed_alert,0.1071,0.3897,0.4202,0.9768,0.1713,0.3409,0.2279,0.3778
6,7,morning,Tue,1,0,gas_station,16.27,80.5,2.64,76.4,58.1,clear,high,59.1,27.8,83.5,0,0,no_action,0.1673,0.7843,0.2934,0.8409,0.3217,0.1115,0.1679,0.745
10,17,morning,Thu,3,0,work,10.02,74.5,1.39,30.3,21.3,clear,medium,71.5,95.2,47.5,0,0,no_action,0.1063,0.764,0.1499,0.3261,0.0706,0.2755,0.5703,0.4967
9,36,morning,Sun,6,1,home,8.78,67.6,1.89,72.2,60.3,clear,medium,85.2,22.6,36.4,0,0,no_action,0.1745,0.6793,0.206,0.7743,0.285,0.4314,0.1265,0.3966
20,56,evening,Mon,0,0,school,1.81,15.3,4.1,78.2,7.3,clear,medium,89.7,50.0,102.5,0,4,refuel_soon,0.0206,0.134,0.3802,0.8652,0.0636,0.5375,0.2783,0.9739
5,16,morning,Sat,5,1,school,28.08,96.2,3.77,53.6,6.7,rain,medium,75.5,78.7,37.0,0,0,no_action,0.3542,0.9854,0.4164,0.6352,0.0371,0.304,0.4336,0.3624
6,30,morning,Fri,4,0,school,23.57,56.6,2.25,49.7,78.1,clear,medium,62.9,47.7,18.8,0,0,no_action,0.1939,0.6264,0.214,0.5571,0.4311,0.1541,0.2397,0.2308
6,1,morning,Tue,1,0,grocery,1.6,6.9,0.29,57.7,12.7,clear,high,68.8,14.6,75.3,0,7,route_to_gas,0.0,0.0868,0.04,0.6607,0.0491,0.2695,0.078,0.6755
8,12,morning,Sat,5,1,restaurant,7.72,43.6,0.81,14.8,2.3,rain,low,62.5,2.1,101.5,0,0,no_action,0.0884,0.4744,0.0352,0.1244,0.0572,0.1779,0.0041,0.9804
9,37,morning,Thu,3,0,restaurant,10.76,99.6,2.71,54.1,83.1,rain,high,67.4,12.6,32.4,0,0,no_action,0.1092,1.0,0.246,0.6242,0.4463,0.1998,0.091,0.328
17,3,evening,Mon,0,0,gas_station,18.23,63.8,5.62,17.4,35.8,fog,low,74.4,0.8,94.2,0,2,take_break_soon,0.1587,0.6655,0.6233,0.2336,0.2347,0.3143,0.0,0.8662
22,41,night,Sat,5,1,home,10.16,91.9,4.68,67.3,48.8,rain,low,83.7,27.6,11.3,1,5,speed_alert,0.1085,0.8961,0.4616,0.7522,0.2877,0.4309,0.1616,0.1454
13,26,afternoon,Tue,1,0,restaurant,0.25,32.4,4.46,50.9,44.1,rain,medium,79.7,172.7,109.5,0,9,arrived_soon,0.0164,0.2713,0.5076,0.5716,0.2489,0.3784,0.9777,1.0
10,26,morning,Thu,3,0,gym,8.01,16.8,1.62,62.8,10.2,rain,medium,69.4,131.6,18.9,0,4,refuel_soon,0.0682,0.2338,0.129,0.6534,0.0438,0.2198,0.72,0.2652
23,30,night,Wed,2,0,gym,5.4,54.3,4.56,51.5,21.2,clear,high,70.8,60.2,2.9,1,0,no_action,0.1,0.5606,0.4095,0.5817,0.1293,0.2602,0.3175,0.0966
5,49,morning,Sat,5,1,work,32.37,16.4,4.9,90.0,57.0,rain,low,79.9,6.1,44.2,0,5,speed_alert,0.3432,0.1389,0.504,1.0,0.254,0.3466,0.0446,0.3942
7,13,morning,Thu,3,0,hospital,0.93,13.5,2.01,35.4,22.5,fog,medium,75.6,12.7,38.6,0,4,refuel_soon,0.0476,0.1369,0.2424,0.3714,0.123,0.3051,0.0944,0.3747
20,17,evening,Sun,6,1,work,11.61,17.7,6.04,65.5,33.9,clear,medium,79.2,111.4,-8.7,0,1,take_break_now,0.1061,0.1296,0.5671,0.7346,0.2157,0.3652,0.702,0.0
8,8,morning,Sun,6,1,gym,4.5,73.2,4.82,74.2,76.0,clear,low,70.2,6.6,71.9,0,10,coffee_suggestion,0.0855,0.7286,0.4264,0.9041,0.4261,0.2222,0.0711,0.7436
23,16,night,Thu,3,0,work,18.33,20.8,7.51,42.4,84.7,clear,high,75.7,5.5,93.4,1,1,take_break_now,0.2442,0.2255,0.79,0.5107,0.4669,0.3485,0.0844,0.8236
9,3,morning,Mon,0,0,grocery,17.83,79.9,0.32,62.1,3.5,clear,medium,63.1,51.5,40.1,0,0,no_action,0.2067,0.812,0.0659,0.6714,0.0,0.198,0.2899,0.4113
6,6,morning,Wed,2,0,gym,3.09,73.0,0.29,59.8,8.0,rain,medium,69.8,84.7,38.4,0,0,no_action,0.064,0.7142,0.0014,0.688,0.0368,0.2354,0.5089,0.368
23,47,night,Tue,1,0,school,10.9,69.3,7.07,52.7,66.6,snow,high,90.5,30.6,89.1,1,6,weather_warning,0.087,0.7036,0.7008,0.581,0.413,0.5035,0.1592,0.8173
11,47,morning,Tue,1,0,gas_station,7.61,15.3,3.13,31.2,35.5,rain,medium,87.8,111.5,53.1,0,0,no_action,0.1148,0.1341,0.3015,0.3447,0.2385,0.4471,0.5907,0.5331
21,3,evening,Fri,4,0,grocery,15.94,41.8,2.56,81.0,6.0,rain,medium,84.4,81.3,84.5,1,5,speed_alert,0.1222,0.4094,0.2768,0.9137,0.0995,0.4433,0.4416,0.7535
14,20,afternoon,Thu,3,0,gym,48.35,5.2,1.91,41.4,22.7,clear,low,66.4,4.3,54.3,0,7,route_to_gas,0.4566,0.0699,0.1972,0.4961,0.1825,0.2257,0.0376,0.5583
8,49,morning,Wed,2,0,hospital,6.19,3.1,2.38,68.7,61.1,fog,low,68.4,62.4,49.8,0,6,weather_warning,0.1198,0.0,0.2528,0.7765,0.373,0.2199,0.2825,0.4888
17,15,evening,Fri,4,0,grocery,7.83,50.6,4.88,51.2,49.7,clear,low,69.9,47.0,43.7,0,10,coffee_suggestion,0.0964,0.497,0.4447,0.5877,0.2885,0.2742,0.2531,0.3969
15,24,afternoon,Tue,1,0,gas_station,1.48,58.1,3.11,45.3,10.4,clear,high,72.9,5.3,93.1,0,9,arrived_soon,0.024,0.6279,0.2859,0.5783,0.0441,0.3469,0.0896,0.8069
22,3,night,Mon,0,0,work,0.69,17.5,5.4,57.7,11.8,clear,high,79.0,25.3,89.2,1,4,refuel_soon,0.0,0.1624,0.5636,0.6528,0.0815,0.3622,0.1168,0.8712
15,40,afternoon,Sun,6,1,gas_station,24.85,61.9,3.87,69.9,30.2,clear,high,93.5,66.2,104.7,0,0,no_action,0.2585,0.6169,0.3921,0.761,0.1807,0.5536,0.4479,0.9877
14,59,afternoon,Fri,4,0,work,18.82,66.5,1.53,63.4,1.0,snow,medium,78.2,25.0,37.1,0,6,weather_warning,0.1918,0.7133,0.1269,0.713,0.0288,0.3694,0.1569,0.4151
1,55,night,Thu,3,0,restaurant,14.72,35.3,4.28,44.2,40.0,snow,medium,77.2,14.4,95.4,1,0,no_action,0.1483,0.3424,0.4321,0.4894,0.1769,0.3478,0.079,0.8874
3,52,night,Fri,4,0,gym,5.93,32.4,1.69,64.3,6.0,rain,medium,71.7,27.2,-1.5,1,6,weather_warning,0.0257,0.3346,0.1798,0.7241,0.0389,0.2526,0.1063,0.0793
11,34,morning,Thu,3,0,hospital,6.97,13.3,1.04,64.8,7.8,clear,medium,60.2,52.6,99.5,0,4,refuel_soon,0.0965,0.1035,0.127,0.7374,0.0676,0.1512,0.3382,0.911
12,48,afternoon,Mon,0,0,school,16.34,63.6,2.04,72.6,35.5,clear,high,70.8,81.7,97.6,0,0,no_action,0.1945,0.6577,0.2005,0.7728,0.1649,0.2824,0.4156,0.8933
13,44,afternoon,Fri,4,0,home,16.16,43.0,0.67,72.6,2.4,clear,high,64.2,3.1,105.3,0,0,no_action,0.1956,0.4458,0.041,0.8002,0.0575,0.2177,0.0,0.9495
8,50,morning,Tue,1,0,work,2.56,65.1,1.5,74.6,26.6,clear,medium,69.3,24.1,51.9,0,0,no_action,0.0459,0.6813,0.2037,0.8299,0.1398,0.2826,0.1781,0.5028
3,28,night,Fri,4,0,hospital,9.3,58.6,5.1,59.0,107.9,clear,medium,82.9,17.2,108.7,1,10,coffee_suggestion,0.0491,0.5993,0.5655,0.6252,0.6039,0.3739,0.0737,0.9948
7,56,morning,Tue,1,0,grocery,1.47,82.0,0.45,41.4,34.3,rain,low,66.4,15.6,47.1,0,9,arrived_soon,0.0205,0.8681,0.0788,0.4519,0.2067,0.1718,0.1086,0.451
2,25,night,Wed,2,0,gas_station,29.8,52.0,6.5,90.0,82.3,rain,medium,83.3,8.0,98.1,1,5,speed_alert,0.3512,0.4857,0.6696,0.9978,0.4425,0.4482,0.0004,0.8299
3,17,night,Mon,0,0,gas_station,3.44,57.3,5.52,87.9,56.8,clear,medium,74.5,180.0,54.3,1,5,speed_alert,0.0468,0.6108,0.5033,0.9981,0.3453,0.3342,0.9878,0.5512
2,54,night,Fri,4,0,gas_station,7.01,3.7,3.06,43.6,14.2,fog,medium,71.2,62.8,-2.4,1,3,refuel_now,0.1109,0.0419,0.2928,0.4716,0.1049,0.1762,0.324,0.0602
20,30,evening,Tue,1,0,grocery,6.96,23.0,3.99,35.7,26.8,clear,low,80.3,15.3,108.9,0,4,refuel_soon,0.0948,0.1973,0.4008,0.4381,0.1415,0.4233,0.0829,1.0
10,40,morning,Wed,2,0,school,2.63,40.5,3.17,52.6,31.0,rain,low,80.6,80.6,28.8,0,0,no_action,0.0,0.4024,0.2768,0.5805,0.1919,0.4121,0.4619,0.3612
18,23,evening,Tue,1,0,grocery,36.17,94.0,6.38,24.9,92.2,rain,high,86.1,4.1,103.1,0,2,take_break_soon,0.3487,0.9758,0.6222,0.2441,0.5233,0.4449,0.0466,0.9121
23,46,night,Sun,6,1,school,0.23,54.5,3.88,50.1,30.6,rain,medium,68.7,127.4,47.3,1,9,arrived_soon,0.0,0.552,0.4349,0.526,0.1745,0.2388,0.7272,0.513
8,46,morning,Thu,3,0,gas_station,6.45,30.2,0.35,33.1,14.4,clear,low,72.4,25.8,53.2,0,0,no_action,0.0209,0.2964,0.0948,0.3978,0.0983,0.2917,0.1324,0.4744
9,5,morning,Thu,3,0,work,26.57,92.1,3.09,70.5,14.2,clear,low,78.0,2.7,21.5,0,0,no_action,0.2945,0.903,0.3135,0.7927,0.0461,0.3418,0.0,0.2882
3,40,night,Tue,1,0,restaurant,17.45,58.3,2.6,28.4,18.3,clear,medium,76.0,35.5,80.9,1,0,no_action,0.1522,0.6352,0.2216,0.3037,0.1049,0.3176,0.1741,0.7033
22,55,night,Fri,4,0,hospital,3.07,68.6,5.49,40.3,84.1,rain,high,78.5,18.8,60.6,1,10,coffee_suggestion,0.0097,0.7168,0.5476,0.4514,0.4002,0.3841,0.0839,0.6219
20,16,evening,Sat,5,1,gym,26.26,93.9,2.87,58.4,13.0,clear,low,78.0,54.1,55.9,0,0,no_action,0.2655,0.9006,0.2965,0.6391,0.0125,0.3366,0.2903,0.5751
14,40,afternoon,Sat,5,1,restaurant,6.22,47.1,6.33,55.9,105.3,rain,medium,86.8,7.2,6.8,0,2,take_break_soon,0.0149,0.5043,0.6492,0.67,0.5515,0.4936,0.0683,0.1348
2,16,night,Sun,6,1,school,10.04,57.1,3.2,57.2,15.8,snow,high,77.3,5.8,46.9,1,6,weather_warning,0.1288,0.558,0.3231,0.6271,0.1267,0.4041,0.0,0.413
6,40,morning,Mon,0,0,restaurant,1.45,15.7,1.11,68.2,7.6,rain,medium,70.1,14.3,50.3,0,5,speed_alert,0.0616,0.1343,0.1351,0.7675,0.0167,0.2194,0.0283,0.5167
4,0,night,Sat,5,1,hospital,5.12,48.4,5.07,51.4,46.4,clear,medium,73.1,1.0,59.0,1,10,coffee_suggestion,0.0524,0.4861,0.4973,0.5447,0.2303,0.2386,0.0409,0.589
10,53,morning,Wed,2,0,gym,10.92,70.4,3.64,70.3,24.8,clear,high,83.4,110.5,82.4,0,0,no_action,0.1087,0.7228,0.3578,0.7782,0.1237,0.4486,0.5704,0.7572
17,57,evening,Tue,1,0,work,6.44,22.6,4.17,54.0,50.9,clear,low,81.3,7.2,77.7,0,4,refuel_soon,0.0986,0.1901,0.393,0.6122,0.2729,0.4071,0.0294,0.7769
18,22,evening,Fri,4,0,school,10.81,11.7,5.06,64.7,30.5,rain,high,79.9,5.7,67.2,0,4,refuel_soon,0.1594,0.1569,0.507,0.7544,0.2152,0.3719,0.0254,0.6475
21,22,evening,Tue,1,0,hospital,38.16,85.2,4.53,79.9,33.4,rain,high,86.7,18.5,24.7,1,5,speed_alert,0.4046,0.8174,0.4506,0.9271,0.165,0.4293,0.105,0.2921
11,18,morning,Mon,0,0,grocery,78.62,39.7,5.01,56.4,56.9,rain,medium,81.9,51.4,56.6,0,10,coffee_suggestion,0.7953,0.3354,0.4711,0.6133,0.2936,0.3904,0.2931,0.585
13,36,afternoon,Tue,1,0,gym,2.5,61.1,3.72,65.1,16.1,rain,high,69.1,3.3,8.4,0,5,speed_alert,0.0,0.6286,0.4099,0.7037,0.0674,0.2161,0.0,0.2137
18,16,evening,Thu,3,0,hospital,2.65,53.2,3.6,31.9,6.7,rain,low,74.5,15.1,66.2,0,0,no_action,0.0251,0.4898,0.3097,0.3337,0.0044,0.3138,0.0297,0.6219
6,45,morning,Thu,3,0,restaurant,1.68,39.9,2.8,76.3,55.3,clear,low,80.8,25.4,97.6,0,9,arrived_soon,0.0042,0.4018,0.3264,0.8791,0.3388,0.3453,0.1057,0.9033
21,39,evening,Sat,5,1,work,26.64,4.7,4.95,47.2,75.7,clear,medium,75.3,2.5,60.6,1,7,route_to_gas,0.2511,0.0734,0.4493,0.5433,0.3992,0.3102,0.0094,0.5816
17,31,evening,Thu,3,0,grocery,7.76,78.9,5.11,48.9,71.5,rain,medium,75.8,44.6,80.5,0,10,coffee_suggestion,0.0692,0.7713,0.5388,0.4611,0.4446,0.3544,0.2288,0.7406
17,24,evening,Sat,5,1,gym,2.34,7.7,2.72,57.6,37.6,fog,high,60.7,56.5,10.6,0,6,weather_warning,0.0186,0.1001,0.2187,0.5999,0.1882,0.1378,0.3387,0.2203
22,8,night,Mon,0,0,grocery,2.77,78.9,4.32,38.0,14.0,clear,high,75.5,47.9,6.7,1,0,no_action,0.0003,0.7808,0.4565,0.3918,0.0839,0.3166,0.2434,0.13
7,19,morning,Thu,3,0,gym,24.7,79.4,2.16,39.5,26.0,clear,low,79.3,36.0,86.9,0,0,no_action,0.2225,0.7963,0.2001,0.4382,0.1408,0.3788,0.1713,0.813
2,12,night,Fri,4,0,hospital,22.26,13.1,2.22,56.8,13.6,rain,medium,59.7,23.3,81.4,1,4,refuel_soon,0.2156,0.1051,0.2144,0.6217,0.0988,0.1425,0.1129,0.7605
6,16,morning,Fri,4,0,work,8.05,5.6,2.15,23.0,57.8,clear,medium,56.1,18.1,105.7,0,7,route_to_gas,0.0969,0.0198,0.2384,0.2554,0.3386,0.0728,0.1118,0.9977
20,15,evening,Tue,1,0,gym,5.03,87.0,5.45,74.3,49.9,clear,high,77.5,9.7,50.6,0,10,coffee_suggestion,0.101,0.8373,0.6118,0.8144,0.2542,0.3694,0.0816,0.5242
8,19,morning,Sat,5,1,school,23.61,48.6,0.38,46.3,20.3,clear,high,72.4,47.2,105.5,0,0,no_action,0.2682,0.4726,0.0388,0.5005,0.1291,0.2737,0.2499,0.9635
4,28,night,Tue,1,0,work,0.24,72.6,3.99,38.2,68.0,clear,low,78.6,59.9,105.9,1,9,arrived_soon,0.0,0.7013,0.4221,0.4121,0.3488,0.3325,0.3521,0.9632
